Date,Close,High,Low,Open,Volume
2014-11-19,209.3122253,212.2759584,208.9591412,211.5590909,8099318
2014-11-20,209.868576,210.4998365,207.6323955,209.280112,11342020
2014-11-21,213.4956818,214.2018501,209.7509011,209.7509011,11739875
2014-11-24,210.8529205,214.8758915,210.0718586,214.0306351,12426216
2014-11-25,212.4899292,212.8965088,208.2743746,210.7994306,14606201
2014-11-26,211.2167206,212.4899406,210.2644732,212.2652598,13155281
2014-11-27,211.5590668,212.4899159,210.3607405,211.8479564,12279963
2014-11-28,212.1903687,217.7005561,210.3928647,211.783789,20881173
2014-12-01,205.7707214,212.2652532,205.1180485,211.6339785,17382184
2014-12-02,205.9954224,207.8357227,205.0003786,205.8563342,9453044
2014-12-03,207.2151489,208.4241744,205.1180563,205.1180563,9789854
2014-12-04,205.118042,208.6274426,204.5081797,207.1616391,10775294
2014-12-05,204.8612823,206.9262635,204.3798091,205.6423301,10048267
2014-12-08,202.1329041,206.038185,201.630047,205.4283228,10238784
2014-12-09,201.1164551,203.4382282,199.2226739,201.3625483,10598750
2014-12-10,199.5543213,201.3518247,199.0086537,199.3189414,13242754
2014-12-11,193.9050751,198.7947005,193.3059119,198.7947005,22620658
2014-12-12,188.8121948,194.9429438,188.1702352,194.0869882,17874849
2014-12-15,188.0524902,188.694464,186.5973717,187.8706058,12647964
2014-12-16,185.0138855,189.0047593,183.9653464,187.6245485,20886278
2014-12-17,186.0624237,187.217968,184.9817873,185.152987,20779949
2014-12-18,188.3307037,189.3364465,185.0245858,188.6409915,14970699
2014-12-19,192.7067566,194.3865561,188.8442719,189.4006387,20073537
2014-12-22,193.6376343,194.0441996,190.6632019,193.0170586,8305143
2014-12-23,191.2516327,193.4770999,190.834354,193.0919185,10583206
2014-12-24,189.1973877,191.9792222,188.3093348,191.2516699,22479751
2014-12-26,190.2031097,191.0162547,188.3307123,189.7216365,4890141
2014-12-29,191.947113,192.3857899,189.7965392,190.1282252,6931660
2014-12-30,188.3414001,192.2466812,187.6887416,191.9684906,11627412
2014-12-31,190.6952667,191.2837308,188.1060163,188.3092989,8464992
2015-01-01,189.9997864,190.87714,189.0903355,189.6574156,2963643
2015-01-02,189.4969635,191.7438436,189.2294863,190.0426313,7331366
2015-01-05,187.4212799,190.6418056,187.0467975,189.3792703,10103941
2015-01-06,178.9152374,186.8113924,178.0378837,186.1694329,18627980
2015-01-07,182.8098145,183.7727609,179.1078304,179.1292285,20720312
2015-01-08,180.1884613,184.650109,179.7818817,184.0509316,19872227
2015-01-09,184.0937347,184.457518,180.8197284,181.5472806,13392787
2015-01-12,181.9538422,184.243518,180.0921583,184.1365271,10100113
2015-01-13,180.4238281,182.9488838,179.8567623,182.5316052,9948711
2015-01-14,178.6691742,181.2477259,177.866714,180.3917703,11380041
2015-01-15,184.9389648,186.4047824,179.7497655,179.7497655,16927085
2015-01-16,186.1052094,187.239341,182.3283178,184.0295153,19136963
2015-01-19,188.2344208,189.5932335,183.7620736,186.2122361,13339962
2015-01-20,193.241745,193.7767137,188.0632292,188.6303094,13361320
2015-01-21,194.0335083,195.0285522,190.8878904,193.6590402,17084297
2015-01-22,189.1117859,194.1298012,188.2023348,193.6911243,23721627
2015-01-23,189.7858124,192.1182704,187.6673361,190.44917,18080494
2015-01-27,190.2458801,191.8828832,188.4162792,191.0697241,17939876
2015-01-28,194.0548706,194.6861453,189.6146209,189.6146209,19298126
2015-01-29,198.8803253,199.9716609,194.0655927,194.1083891,36117653
2015-01-30,195.8523712,199.276179,194.5149425,199.0086876,21746801
2015-02-02,194.311676,196.8474313,193.8088046,196.0235729,19302710
2015-02-03,200.6350098,201.3304647,195.4136981,195.4136981,17092333
2015-02-04,198.7519226,201.9617346,198.1313612,200.9559918,14072894
2015-02-05,197.6605835,201.1271735,196.355252,200.2926304,12365643
2015-02-06,194.7075653,199.0087131,193.2310483,197.7461921,9045844
2015-02-09,191.8829193,196.4408595,190.8771764,192.8458658,8839692
2015-02-10,188.7372742,193.5519917,184.3077237,192.1610819,13651008
2015-02-11,192.7388763,193.6055311,188.9512848,189.5932444,9781008
2015-02-12,194.5470581,195.5741991,189.860729,194.3009791,8709626
2015-02-13,196.3338623,197.0400164,194.5256593,195.5848976,7393680
2015-02-16,193.1882477,197.7675859,192.5890702,196.5906434,12266698
2015-02-18,192.9421234,194.3009502,191.390713,192.5890393,9835036
2015-02-19,193.0277405,194.2153821,189.9249193,194.0762796,9550637
2015-02-20,186.8328094,191.7331348,186.447628,191.5726342,18717199
2015-02-23,182.1999664,187.613862,181.2691172,186.1587432,14104463
2015-02-24,180.0600739,183.3447937,179.1078408,182.799126,19946218
2015-02-25,180.4238281,183.2805698,179.9744522,181.6328677,15274116
2015-02-26,180.1777802,181.889677,179.0222358,181.0551196,21459750
2015-02-27,183.0772858,184.2435291,180.7341286,181.365389,18659378
2015-03-02,184.9389648,187.3463305,183.0772668,185.9554065,14579511
2015-03-03,192.7602844,193.96931,185.6130931,185.9554639,20636925
2015-03-04,189.9891205,194.6540657,188.3200199,193.8730037,14476047
2015-03-05,189.368576,192.3216103,187.9134571,190.9841813,10716702
2015-03-09,186.0945282,190.8236677,184.9176,189.4006462,14065391
2015-03-10,183.8476563,187.4105522,183.0451961,185.9447345,15234060
2015-03-11,183.1628876,186.0838096,182.4032239,184.2328248,11635873
2015-03-12,184.8427124,185.6130753,183.0880049,183.6015896,11782380
2015-03-13,181.9110718,186.0838302,181.2477141,185.9554411,12936157
2015-03-16,180.1991882,182.7349436,179.8140068,182.210674,13839990
2015-03-17,183.355484,184.0081426,179.9637734,182.0073562,19070082
2015-03-18,185.8805237,186.6508865,182.8953929,183.3875652,9269885
2015-03-19,183.2056885,187.6031274,182.7670116,187.3570484,13934612
2015-03-20,182.7670441,184.2756584,181.5901015,183.5801891,10405717
2015-03-23,180.1670837,184.8855101,179.3432254,183.280604,13251683
2015-03-24,181.4509888,182.8098157,180.199167,180.199167,9238431
2015-03-25,180.7983398,181.7826845,179.9637824,181.6756936,10264941
2015-03-26,177.4601135,181.7291778,176.3473799,179.9851695,20621346
2015-03-27,173.693924,178.679841,171.5005398,178.4444468,23326922
2015-03-30,173.4906464,174.9778624,170.4306216,174.7424825,17330588
2015-03-31,176.753952,178.2304688,175.042041,175.042041,20235395
2015-04-01,178.9045258,179.5357861,173.9935022,176.518558,14588531
2015-04-06,176.4650879,179.3218301,175.7696329,178.8938523,12334096
2015-04-07,178.2197876,178.9152426,176.7646688,176.7646688,21275454
2015-04-08,185.2920685,186.062417,178.2304713,178.3588603,24821205
2015-04-09,191.5405273,192.3750848,183.7727753,185.2064959,27276420
2015-04-10,193.5198975,194.4721448,190.2565903,191.508412,25323219
2015-04-13,197.4037933,197.8852666,192.3215839,194.0441799,20177342
2015-04-15,197.6498718,201.0629662,194.1297723,197.0827917,22231264
2015-04-16,198.6556244,200.7206054,196.6548379,197.8317661,20177302
2015-04-17,198.3346405,202.068722,197.4251895,200.0893337,23958678
2015-04-20,189.5183411,200.6029102,187.9883287,200.570813,37628162
2015-04-21,187.5496521,191.6261331,186.6937108,190.4812879,17707007
2015-04-22,188.2558289,189.7537441,185.5274756,188.7159039,14761313
2015-04-23,187.6780701,190.3208164,185.9661588,189.133189,13337818
2015-04-24,188.0739136,189.2615551,185.8805435,187.6673483,12709854
2015-04-27,187.3035431,189.9141915,186.4796849,188.3199848,11042925
2015-04-28,185.1422882,188.7372815,183.7192668,187.1751719,14687371
2015-04-29,181.8896637,186.287117,181.3332969,184.457516,16387960
2015-04-30,184.5324097,185.2920734,181.4509869,181.8896638,34802149
2015-05-04,190.6524963,191.2837568,184.1365659,185.3562905,15078502
2015-05-05,190.909256,192.974237,189.4006418,191.240942,17846755
2015-05-06,188.362793,191.8935916,186.5973865,190.449172,22438208
2015-05-07,186.3299103,187.9776125,184.0295352,187.2393612,16735535
2015-05-08,192.7836761,193.6612499,186.5865194,188.7316868,17104443
2015-05-11,194.1379547,194.8963412,191.4185624,193.4662248,14214007
2015-05-12,188.2333069,193.9104224,187.4640865,193.9104224,16650201
2015-05-13,191.7869263,192.5561611,185.741444,189.2408906,16701434
2015-05-14,190.2918091,192.0252888,188.5800116,191.9819388,12329713
2015-05-15,189.3708954,192.1877926,188.5366717,191.0935412,8331715
2015-05-18,193.1845398,193.7154147,188.99171,189.5767544,9847540
2015-05-19,194.0513,196.0447932,192.1119763,193.1195568,14513036
2015-05-20,196.933197,197.3990687,194.5171676,195.1022265,8708891
2015-05-21,194.3113098,198.3524655,193.7370993,197.4532239,10759523
2015-05-22,195.849762,196.2289625,194.365476,194.365476,8349048
2015-05-25,193.8237762,196.7490127,193.3579046,195.0155328,6617337
2015-05-26,191.6786041,194.1488028,191.2669019,193.9321106,9510249
2015-05-27,191.8302612,193.0436999,190.7251759,191.9819356,8078236
2015-05-28,189.7717896,193.7696099,188.9483851,191.9494589,26538868
2015-05-29,190.0318146,192.0794772,189.1867424,190.6601945,29277517
2015-06-01,195.5030365,196.0772614,190.2484573,190.6818272,19594976
2015-06-02,194.7230072,199.0891794,193.1628841,196.2614626,20178960
2015-06-03,194.2246399,197.2798829,192.5236762,194.7988504,15546279
2015-06-04,197.767395,198.5257815,193.4012088,195.9255766,15931395
2015-06-05,196.6948242,198.6883172,195.9797588,197.1606958,13066337
2015-06-08,191.8627777,197.1823755,191.3535705,196.4889778,10846953
2015-06-09,191.4835815,192.9895207,190.1076345,191.4510654,9153355
2015-06-10,196.2722931,197.1607007,191.765266,191.9819437,13509379
2015-06-11,190.0643158,197.0740436,189.3059147,196.3156426,14676438
2015-06-12,192.8161926,193.4337387,190.3026584,190.4651812,21543824
2015-06-15,195.3947449,196.0989765,192.8487088,193.9104588,12858570
2015-06-16,195.8714294,196.0989555,193.5420858,194.7988457,13929305
2015-06-17,201.776062,204.1920911,193.7154189,196.1097802,26232634
2015-06-18,212.1227264,212.783608,202.0577558,202.0685897,49366799
2015-06-19,215.9580383,218.0707042,212.8919614,212.8919614,45710935
2015-06-22,214.885437,218.5690597,213.7586694,216.023024,19394187
2015-06-23,215.6004944,217.2689563,214.7337545,215.0912872,16007498
2015-06-24,214.7120972,218.0815374,213.7911878,215.6005049,18603004
2015-06-25,217.6698303,218.6340752,213.4336648,213.8670347,27175118
2015-06-26,216.8355865,219.7391403,215.6871512,216.6622299,20966796
2015-06-29,214.7012787,215.3513409,210.6167872,214.0620648,20168946
2015-06-30,216.7055817,217.3014599,214.0837087,214.4954109,23184864
2015-07-01,217.9082031,218.9482853,216.9006226,216.9006226,14824266
2015-07-02,219.0349579,220.9634478,218.2223874,218.6340896,15931202
2015-07-03,218.2440338,219.6741503,217.3447923,218.7965765,13831096
2015-07-06,220.05336,220.7792449,215.6438377,215.8388622,12237733
2015-07-07,217.3881531,220.2808733,216.6839215,219.067449,11294999
2015-07-08,215.9472046,218.5690777,214.8746208,215.7846818,15190654
2015-07-09,213.9537048,216.9006089,213.0327955,215.8171768,16245867
2015-07-10,217.0739441,217.5506496,214.5712439,214.75542,16110573
2015-07-13,218.2007141,219.3924851,215.6330104,217.0739609,9860248
2015-07-14,216.2072296,219.1758017,215.643853,218.6124251,9942927
2015-07-15,219.0999603,219.8041775,216.5864261,216.6297616,13532911
2015-07-16,221.8193207,222.7077283,219.0999428,219.2841188,14854295
2015-07-17,221.3859558,223.4336183,220.5842337,222.1551907,10195142
2015-07-20,222.0468597,223.173613,220.5625738,222.7077413,6348354
2015-07-21,218.3740234,222.8485485,217.279772,222.7510435,7923338
2015-07-22,227.6047821,228.3740025,217.6806528,217.7673239,17309440
2015-07-23,226.4997101,231.3859234,225.6113024,228.276511,18642915
2015-07-24,222.1118469,227.4422638,221.2559409,227.0847456,13099664
2015-07-27,217.8431854,223.1627834,217.063131,222.0793657,20118553
2015-07-28,218.9049377,220.3025381,216.7055863,218.4824017,13382878
2015-07-29,215.8171844,219.4358186,214.9721268,218.7424208,14790821
2015-07-30,216.7164001,218.4173781,215.0154366,216.7055663,11701228
2015-07-31,217.0847778,218.3957215,214.5170744,216.6839096,16634259
2015-08-03,217.214798,219.6849966,216.5539164,216.9006152,9887787
2015-08-04,214.083725,217.908203,212.3502596,217.4206636,12006872
2015-08-05,214.0295715,216.8573032,213.2386687,214.1379104,14345010
2015-08-06,212.1227264,214.9504578,211.8085437,214.7337656,8708037
2015-08-07,213.2928314,215.3838296,211.7326938,212.1335621,8608888
2015-08-10,209.9450684,214.2570715,208.9916573,213.3253426,9288894
2015-08-11,209.3166809,210.9743091,207.583201,210.4000986,8762464
2015-08-12,204.3112946,209.3166956,203.8020873,208.7966545,9650325
2015-08-13,202.2419434,206.7056351,201.3860373,205.1996813,9340350
2015-08-14,209.5225372,210.6167889,202.4478058,203.7370818,12739366
2015-08-17,206.0014038,209.3166745,204.9938234,209.3166745,10857430
2015-08-18,204.5712891,207.1498266,204.1596013,207.1498266,6630334
2015-08-19,206.8464813,208.2332478,203.5637122,204.5496249,8877298
2015-08-20,198.5474854,208.0057443,197.9949426,208.0057443,19008087
2015-08-21,196.7381897,197.5940958,194.3654958,197.1823936,20050521
2015-08-24,179.7501373,190.6818474,177.2474371,190.6818474,35635706
2015-08-25,183.7804565,186.489015,178.3742024,182.1986657,49504268
2015-08-26,184.9180756,189.5551097,182.0145069,183.7046367,18955515
2015-08-27,188.3308258,190.9526988,185.7089528,187.8216186,26997546
2015-08-28,189.03508,191.3319222,187.6699666,189.5984566,10770215
2015-08-31,185.4597778,189.1325669,185.0047401,189.1325669,20708942
2015-09-01,181.9819946,185.0264037,180.9527464,185.0264037,21645696
2015-09-02,184.0838318,185.7197922,182.577878,184.1813368,19652369
2015-09-03,185.015564,186.5106837,182.9679015,185.0588995,11659978
2015-09-04,181.1261139,184.1163539,178.7859216,184.1163539,16199949
2015-09-07,180.5410614,182.8812536,179.3493048,181.635313,10234633
2015-09-08,183.8779602,184.8205373,178.7858888,181.1477484,12900468
2015-09-09,189.3925476,190.4001279,184.2896429,186.5648312,17340694
2015-09-10,187.8649445,188.6233454,185.3730782,186.5648491,11074406
2015-09-11,186.5540314,189.8367861,185.5247831,188.9483784,10634833
2015-09-14,187.1824036,187.5832718,184.5930322,186.7273658,7964072
2015-09-15,187.8649445,188.5150066,185.394746,186.7815269,11509788
2015-09-16,189.0675659,190.107648,187.4749411,188.9700609,13424811
2015-09-18,194.0187836,194.9071767,190.0642992,190.3459802,34261453
2015-09-21,190.2701721,192.4586754,189.8259682,190.6818743,12732187
2015-09-22,183.7263184,191.7436273,182.9895995,190.6818773,15745524
2015-09-23,184.2571564,185.6547711,182.014484,182.6645317,15221260
2015-09-24,181.4402771,183.7479528,180.8769005,183.7479528,29076982
2015-09-28,180.7685394,182.2094897,179.5659491,181.9711442,11624639
2015-09-29,182.177002,184.2354983,179.0025863,179.8476584,15853471
2015-09-30,186.8465576,187.3882665,181.6894822,184.398041,17292020
2015-10-01,187.3665924,189.3709195,186.0448292,189.3709195,8663393
2015-10-05,192.4152832,192.8486531,186.7490021,186.9548604,16015412
2015-10-06,194.5930023,195.1238773,191.9277793,194.0729613,12330294
2015-10-07,198.0057678,198.9266772,193.065385,193.8671071,11515191
2015-10-08,192.6536865,198.2441317,192.0361405,198.2441317,10753149
2015-10-09,192.2744751,196.1964579,191.0068814,193.7262594,9327873
2015-10-12,193.2278748,195.3622082,192.4153043,192.4153043,6212395
2015-10-13,193.6287537,194.213798,191.3102295,191.7761011,6162561
2015-10-14,195.6547546,196.0989585,193.7045971,194.1054654,8002587
2015-10-15,195.8172607,197.3990517,195.0372064,196.6840006,9048478
2015-10-16,198.2224579,198.2224579,195.8172626,195.9906048,15246935
2015-10-19,208.7749786,209.2083342,203.8995845,203.8995845,33505855
2015-10-20,207.3015289,209.4683644,206.4997923,209.0999977,18091895
2015-10-21,206.9331207,211.2234552,206.4997508,207.0414596,14404450
2015-10-23,207.0740051,210.8443139,203.9320908,208.8724884,12153422
2015-10-26,204.300415,208.6665868,203.9645501,208.4282413,10938775
2015-10-27,203.5854187,205.4705733,203.119547,203.4229104,11601798
2015-10-28,203.0219727,204.7446184,201.4943514,203.0111388,11958727
2015-10-29,203.8995819,204.7663219,202.5886381,202.8161642,13280382
2015-10-30,205.3513641,207.1281651,203.7045698,204.1379253,13366359
2015-11-02,207.9732056,208.3415722,204.8096241,205.6330139,7222044
2015-11-03,209.5766907,210.2809223,208.2874292,208.7207991,11373522
2015-11-04,206.1314087,211.2668303,205.0263233,209.7500427,10033187
2015-11-05,202.946167,206.0664134,202.1661126,205.6330434,10767454
2015-11-06,206.3697815,206.8789887,203.2278673,203.5637178,8367190
2015-11-09,208.2874298,209.0999858,200.0967651,202.2744487,17031699
2015-11-10,199.9450989,207.9082379,198.547484,207.366529,11486238
2015-11-13,202.1769409,203.3686974,198.157453,198.2766258,13682323
2015-11-16,202.4477997,204.1162618,200.3784692,200.6493309,15346549
2015-11-17,201.0285034,203.4445326,200.6926529,203.2603565,8588142
2015-11-18,197.6157227,201.7977184,197.1715189,200.9959819,11249222
2015-11-19,202.5453033,203.4012094,198.7533414,199.1108741,12183206
2015-11-20,205.16716,206.456436,200.551794,202.3827788,11304265
2015-11-23,206.6622772,207.5615188,205.0263169,205.8497212,10499517
2015-11-24,209.6850128,210.5300849,206.0772274,206.4997634,14806176
2015-11-26,214.2245636,214.9396291,209.8042217,210.4001,23805828
2015-11-27,212.1443787,215.0587809,211.071795,214.3003799,10891864
2015-11-30,209.5550232,213.3036639,208.5149411,212.0252218,29919205
2015-12-01,209.2950134,212.0902287,208.287433,208.8833112,12981379
2015-12-02,211.9060516,212.2852522,208.9916491,209.3708496,7573628
2015-12-03,211.7435608,214.2895971,211.0718452,211.2451874,11361395
2015-12-04,209.1974792,211.5268372,208.31992,210.6817651,13443688
2015-12-07,206.2939453,210.8334745,205.795572,209.1974996,14483909
2015-12-08,203.8778992,206.6297788,202.8378171,205.6113645,7532164
2015-12-09,198.4608154,204.4304613,197.7999338,202.8595041,9174419
2015-12-10,205.9255524,206.673105,199.3491953,199.890904,18592203
2015-12-11,206.4889374,207.7998811,204.3112683,206.2289241,18155513
2015-12-14,206.9548035,208.7749543,204.9829782,205.3296771,10563900
2015-12-15,211.4618225,211.9060263,206.6405985,207.3664978,15718833
2015-12-16,212.0577393,213.9862292,210.9418198,211.4618609,12097338
2015-12-17,218.7857361,219.9341714,211.9168641,212.3610679,19369032
2015-12-18,214.9288025,218.6340934,214.5171003,217.5073401,16016139
2015-12-21,214.9721222,216.467242,213.2928263,214.0620467,12331769
2015-12-22,213.9320374,217.2472936,213.2169719,215.1237939,11579277
2015-12-23,217.5073242,218.1790397,214.5170846,214.907119,12919467
2015-12-24,216.8030853,218.2440357,215.8821905,217.5289847,11901877
2015-12-28,218.9374542,219.6633392,216.6839332,216.8139399,12885935
2015-12-29,220.0208435,220.7358945,218.2331944,218.9374259,14913870
2015-12-30,217.6590118,220.1508784,217.117303,219.9342006,8151610
2015-12-31,219.8474731,220.9525729,216.4888818,217.4206249,18483713
2016-01-01,220.0100098,220.7792302,218.4607206,218.807405,5416562
2016-01-04,215.6654968,219.6741506,213.8020104,217.7673287,30170947
2016-01-05,217.7998352,218.8507512,216.0338682,216.7489192,14946239
2016-01-06,223.6611633,225.0046088,216.770608,218.3307313,26759864
2016-01-07,219.5549774,222.7510608,218.4282243,221.2451071,19739943
2016-01-08,222.2635345,223.8128238,220.3025431,221.0176086,21313199
2016-01-11,227.8647919,229.8582848,219.0674303,220.1400139,29016443
2016-01-12,226.532196,230.8550324,225.589619,228.6015262,23373377
2016-01-13,233.3361053,236.1313353,226.9114216,228.1898638,71802356
2016-01-14,230.0424805,234.235325,228.1790085,230.519186,27823189
2016-01-15,232.5668488,236.0771295,230.8983867,231.7976283,28767318
2016-01-18,220.335022,234.8745168,218.4390485,232.9351933,27254669
2016-01-19,226.1313629,227.474794,219.7391809,222.9677808,21489315
2016-01-20,217.6698303,224.2461878,214.5170824,224.2461878,45114225
2016-01-21,213.2603302,222.2635516,211.6352036,220.4867506,31768619
2016-01-22,217.5831604,219.0674463,215.3946573,215.3946573,23682648
2016-01-25,217.5398254,220.7467428,216.6839194,218.8507547,13099564
2016-01-27,216.5430756,218.8507513,216.0230345,218.4390636,17251028
2016-01-28,220.3458557,221.40762,216.0555211,216.9005931,23074633
2016-01-29,224.354538,225.3512846,220.5842438,220.7900877,19177163
2016-02-01,223.2494507,225.7413171,222.2202024,225.3404488,9918809
2016-02-02,216.9331207,223.7911596,214.6254304,223.2494507,14771279
2016-02-03,212.6535797,215.3838058,211.2668133,214.0836961,15691478
2016-02-04,210.8442993,216.9006159,209.2516745,214.0837184,18203784
2016-02-05,210.3784332,212.7836141,208.3199367,212.1552342,20998404
2016-02-08,208.2440948,213.390336,207.5723649,210.4217641,12078110
2016-02-09,207.4748383,209.9233689,205.8497119,206.4780918,19603494
2016-02-10,208.5907898,210.8334769,205.5572144,206.2181105,16883350
2016-02-11,200.3351135,209.3058321,198.3741222,208.6341022,17114833
2016-02-12,196.4348297,202.3611403,192.4370091,202.3611403,29319458
2016-02-15,205.1454926,206.1422391,198.915834,198.915834,19283523
2016-02-16,201.6352386,207.583202,200.8660037,206.0880822,13024856
2016-02-17,206.4131012,207.4640172,198.5691356,202.621125,15442221
2016-02-18,203.7045746,209.901732,202.8161669,208.6557915,14433087
2016-02-19,204.6254578,206.4456087,203.1086702,203.6828951,10235503
2016-02-22,208.5149231,209.8150329,204.5712727,204.5712727,12770834
2016-02-23,205.7739105,209.5767065,204.2787906,208.6882988,18989787
2016-02-24,206.4239502,207.7023779,204.1162598,204.7446542,15186204
2016-02-25,204.5712891,207.2690138,203.8670719,206.7598066,24826958
2016-02-26,205.9255524,207.7457031,204.6146087,206.4997628,8349402
2016-02-29,209.4575195,215.5138362,202.5994663,206.1314148,31032353
2016-03-01,212.6319122,213.4444826,209.0241269,209.0349607,16453192
2016-03-02,217.0089569,217.9298663,213.9212122,215.1454704,20105967
2016-03-03,219.4683075,220.5842268,216.142203,218.850747,15880459
2016-03-04,218.0707092,219.9341958,217.4423293,219.7175035,8987660
2016-03-08,222.5343933,223.379451,218.3090471,218.3090471,13222993
2016-03-09,225.719635,226.1963405,220.7142346,221.0175979,11854901
2016-03-10,219.2299652,226.6297274,218.6340869,225.7954892,20706353
2016-03-11,219.8258362,223.0869375,218.9807785,219.9125217,15319044
2016-03-14,220.9634247,222.4043605,219.4899727,220.8225697,11880095
2016-03-15,221.1259613,222.7185862,219.9558725,221.8843479,10487788
2016-03-16,221.3967896,222.2743633,217.8648556,221.2342812,11064129
2016-03-17,222.6295776,227.2092619,221.753079,225.0399416,16832997
2016-03-18,225.0837555,225.7301663,222.5638329,223.1225968,14030979
2016-03-21,227.2969208,228.217243,224.1086754,225.2481149,12708074
2016-03-22,229.6086884,230.5728194,226.9353687,227.2311918,15333442
2016-03-23,225.5220032,229.4004825,224.0319614,229.4004825,16806372
2016-03-28,223.5937347,226.0698341,222.552898,225.6973199,18070240
2016-03-29,227.0668182,228.3267722,223.5498826,224.3387197,15871250
2016-03-30,229.4333649,230.4632457,228.4801751,228.4801751,14453294
2016-03-31,229.0279694,231.3945098,226.2889295,228.1076619,30833349
2016-04-01,226.6723938,229.2690074,224.6016765,227.6913187,12381116
2016-04-04,226.803894,228.3706271,224.6674412,227.8885543,8632568
2016-04-05,225.0289917,228.4144426,223.988155,225.9931373,10259495
2016-04-06,226.5190277,227.1654385,224.0757961,226.1574695,6990781
2016-04-07,227.285965,229.6415498,223.9662491,226.7710245,8789163
2016-04-08,227.0887451,231.0548715,225.9602615,226.9901277,13411752
2016-04-11,227.9542847,229.0937388,226.3546841,227.2311828,10308361
2016-04-12,229.5100403,231.7122427,227.4612346,227.9542633,11164859
2016-04-13,233.5967255,234.4403566,230.6385679,230.6385679,16038542
2016-04-18,233.3118439,233.761049,231.2630382,233.5419171,19065716
2016-04-20,227.2969208,234.2869694,226.9682301,234.2869694,21687934
2016-04-21,228.1405334,230.5180152,226.7929179,228.1953128,11380697
2016-04-22,227.6584625,229.5319597,225.5439216,227.6694184,11705087
2016-04-25,222.8267822,228.8636408,221.8188132,228.8636408,61157544
2016-04-26,222.8377228,224.3606321,220.7670054,222.4980909,26429236
2016-04-27,223.3746033,224.8098659,222.6295896,223.0459272,14502641
2016-04-28,218.4004974,223.3307695,217.1405288,222.19133,61949033
2016-04-29,215.3327637,218.8058761,214.4891326,217.6883337,23479680
2016-05-02,216.2640533,217.4582722,214.3028944,214.5220118,10620873
2016-05-03,213.8207855,218.0169993,213.1524631,216.49409,17571826
2016-05-04,214.3247986,215.551885,213.2072708,213.437344,13546285
2016-05-05,213.7003021,215.4971083,212.7471124,214.7411388,21665684
2016-05-06,212.319809,214.039924,211.8925155,213.2072635,14748329
2016-05-09,215.4204102,216.0558651,213.1634429,213.6455157,15347096
2016-05-10,215.2998962,215.7710132,214.302883,215.4204108,7248302
2016-05-11,213.7331543,214.9054613,212.5498768,212.9443026,12339923
2016-05-12,217.545929,217.8527079,213.6564932,213.8646547,12786216
2016-05-13,214.3357391,217.0528673,213.6455049,216.7022649,14648291
2016-05-16,213.8536682,215.2889307,212.7909199,214.0837414,9327335
2016-05-17,212.3636322,215.420407,211.750089,214.7959079,12157600
2016-05-18,212.6703949,213.0976737,211.2570442,211.6514701,8228838
2016-05-19,208.4303589,212.9662196,207.2032725,212.9223961,9134784
2016-05-20,204.7052765,209.1534906,204.0807774,208.6056826,18544619
2016-05-23,203.7849426,206.1295714,202.8317529,205.395499,18365734
2016-05-24,206.0747986,206.8526798,203.3576556,203.3576556,12283217
2016-05-25,208.4303589,208.7809613,206.228171,208.1345505,9240115
2016-05-26,207.4771881,208.6933334,206.8746007,208.1674371,14190024
2016-05-27,213.5797577,214.0618305,207.8935018,207.959237,13401594
2016-05-30,212.2650299,215.0698051,211.4542665,213.9522774,9633652
2016-05-31,209.8875427,213.2072731,209.5917343,212.3307744,23332727
2016-06-01,208.9562836,211.6953385,208.5618723,209.9094734,9042808
2016-06-02,209.5369263,209.7341465,207.0937094,209.1534709,10253825
2016-06-03,210.2819672,210.9941132,209.449292,210.3586582,8643295
2016-06-06,209.2192078,211.0160139,208.7261791,210.5777645,8672842
2016-06-07,209.2739868,210.5668084,208.5180027,209.7560596,18954268
2016-06-08,209.0658417,209.920414,207.9811669,209.920414,12135516
2016-06-09,212.8018951,213.9632464,209.5259882,210.3586634,15643495
2016-06-10,214.0180054,215.7052674,212.1773758,213.4263739,16316760
2016-06-13,214.9821625,215.4971029,211.0269773,212.527975,10214469
2016-06-14,213.9193878,215.9243698,212.3964785,214.9492685,10923848
2016-06-15,215.7490845,216.1654074,213.3715883,214.7411155,11129082
2016-06-16,213.9303894,215.540946,211.9034952,214.9602703,9372207
2016-06-17,213.6235962,214.4453155,212.5718036,214.0837573,10534878
2016-06-20,216.976181,217.5020773,212.1116444,213.020996,10758608
2016-06-21,216.2969055,217.8417267,214.6753933,217.8307708,13933068
2016-06-22,214.8507233,216.0339864,214.1056949,215.8367807,12788710
2016-06-23,214.8397217,215.1793536,212.5498724,214.730163,9837526
2016-06-24,208.4851227,211.4323385,204.5299525,211.4323385,24985097
2016-06-27,209.4054871,210.0080745,206.0857711,206.0857711,9163399
2016-06-28,209.8765717,210.6982909,209.2630285,209.5698074,7604977
2016-06-29,211.8706207,212.319826,210.358667,210.7969164,7523987
2016-06-30,212.3636322,214.1933206,211.9034711,212.9881313,12758283
2016-07-01,213.3058624,214.0399202,212.5498783,213.1524803,6610193
2016-07-04,216.2092438,217.7211973,213.755071,213.755071,7803505
2016-07-05,217.6116486,219.7590572,214.8068733,216.0777832,11359882
2016-07-07,216.4721985,219.2331502,216.0887285,217.4801675,12029091
2016-07-08,214.3905334,216.7132359,213.9413282,216.2750012,7140617
