Date,Price,Open,High,Low,Vol.,Change %,Target
2018-03-14,417.76,417.65,419.11,413.33,13590000.0,-0.3,0
2018-03-15,410.01,415.94,417.94,409.2,11730000.0,-1.86,0
2018-03-16,404.72,408.75,409.06,398.43,28440000.0,-1.29,0
2018-03-19,402.68,405.15,407.8,401.1,11660000.0,-0.5,0
2018-03-20,400.11,401.69,406.5,398.88,14020000.0,-0.64,1
2018-03-21,403.31,402.38,405.76,401.69,13580000.0,0.8,1
2018-03-22,408.37,402.9,410.07,402.79,20430000.0,1.25,0
2018-03-23,401.96,400.47,404.7,399.8,21660000.0,-1.57,1
2018-03-26,405.2,401.98,406.63,401.33,12210000.0,0.81,0
2018-03-27,404.61,407.94,409.53,403.35,14010000.0,-0.15,0
2018-03-28,396.92,402.81,402.83,395.71,17690000.0,-1.9,1
2018-04-02,401.53,401.55,405.13,398.63,11530000.0,1.16,1
2018-04-03,404.5,400.65,405.46,398.07,12850000.0,0.74,0
2018-04-04,402.41,406.81,410.01,401.13,13120000.0,-0.52,1
2018-04-05,408.39,406.99,409.2,406.27,7870000.0,1.49,1
2018-04-06,409.65,408.3,413.02,406.95,8920000.0,0.31,1
2018-04-09,411.9,410.34,413.24,410.34,7210000.0,0.55,1
2018-04-10,412.37,412.97,415.45,411.06,7800000.0,0.11,1
2018-04-11,418.57,414.5,419.43,411.92,12130000.0,1.5,0
2018-04-12,417.61,418.12,421.18,415.58,9990000.0,-0.23,1
2018-04-13,422.17,419.4,423.45,417.61,11650000.0,1.09,0
2018-04-16,421.36,420.19,422.69,417.52,8250000.0,-0.19,1
2018-04-17,424.6,422.69,425.92,420.89,8860000.0,0.77,0
2018-04-18,421.79,425.05,426.37,420.46,6790000.0,-0.66,1
2018-04-19,423.72,422.28,424.94,420.44,9050000.0,0.46,0
2018-04-20,417.25,421.79,423.52,414.23,6760000.0,-1.53,1
2018-04-23,420.89,418.19,424.64,417.52,7080000.0,0.87,1
2018-04-24,436.2,420.8,438.74,420.44,18390000.0,3.64,1
2018-04-25,436.4,437.82,441.48,433.28,13000000.0,0.05,1
2018-04-26,438.58,437.53,444.27,432.69,31470000.0,0.5,1
2018-04-27,448.0,445.08,454.61,443.15,23550000.0,2.15,0
2018-04-30,433.16,441.57,446.34,431.68,17910000.0,-3.31,1
2018-05-02,437.39,434.83,440.31,433.95,12350000.0,0.98,0
2018-05-03,432.4,439.73,439.73,431.34,7970000.0,-1.14,0
2018-05-04,428.96,432.96,433.79,427.18,7660000.0,-0.8,1
2018-05-07,436.63,431.16,437.64,430.04,7090000.0,1.79,0
2018-05-08,434.87,439.55,441.57,434.02,9960000.0,-0.4,1
2018-05-09,439.19,434.33,442.61,432.69,9070000.0,0.99,1
2018-05-10,441.19,440.67,442.74,438.09,8109999.999999999,0.46,1
2018-05-11,444.83,441.24,445.75,439.66,8100000.0,0.83,0
2018-05-14,443.64,446.05,446.05,439.19,5210000.0,-0.27,0
2018-05-15,440.2,442.05,449.67,439.17,9690000.0,-0.78,0
2018-05-16,429.95,437.98,437.98,428.29,17390000.0,-2.33,0
2018-05-17,425.09,431.39,431.68,423.36,9560000.0,-1.13,0
2018-05-18,419.92,425.21,428.76,419.09,10560000.0,-1.22,0
2018-05-21,418.8,418.53,420.75,414.64,13380000.0,-0.27,0
2018-05-22,416.73,419.61,419.99,415.94,10440000.0,-0.49,0
2018-05-23,410.21,416.39,416.39,408.81,9220000.0,-1.56,1
2018-05-24,411.83,411.0,414.14,409.26,10740000.0,0.39,1
2018-05-25,414.05,411.9,415.22,411.2,16410000.0,0.54,0
2018-05-28,413.87,415.9,416.84,412.84,10490000.0,-0.04,0
2018-05-29,412.55,414.37,417.29,411.18,16500000.0,-0.32,0
2018-05-30,411.94,411.38,415.13,407.67,12100000.0,-0.15,1
2018-05-31,414.3,414.14,414.73,411.24,34220000.0,0.57,1
2018-06-01,418.44,413.69,420.78,413.0,17700000.0,1.0,1
2018-06-04,423.07,419.72,424.49,418.44,11310000.0,1.11,1
2018-06-05,426.13,423.95,429.43,423.14,16090000.0,0.72,1
2018-06-06,429.16,425.83,429.88,423.88,8460000.0,0.71,1
2018-06-07,436.78,429.39,438.88,429.18,13840000.0,1.78,1
2018-06-08,442.63,434.54,443.62,431.95,13190000.0,1.34,0
2018-06-11,441.87,443.87,449.64,440.25,13860000.0,-0.17,1
2018-06-12,448.39,442.2,449.67,440.81,15030000.0,1.48,1
2018-06-13,450.79,449.67,452.32,444.95,11960000.0,0.54,1
2018-06-14,453.24,448.52,454.97,444.0,11070000.0,0.54,1
2018-06-15,456.05,452.37,460.23,449.33,22800000.0,0.62,1
2018-06-18,456.66,453.62,458.86,452.81,11410000.0,0.13,0
2018-06-19,447.89,455.92,456.32,446.81,12810000.0,-1.92,1
2018-06-20,458.32,447.87,459.96,447.35,14520000.0,2.33,1
2018-06-21,464.03,460.21,465.86,459.25,21220000.0,1.25,0
2018-06-22,455.29,462.44,462.8,453.47,32650000.0,-1.88,0
2018-06-25,451.67,454.79,457.09,450.7,10490000.0,-0.8,0
2018-06-26,440.2,452.37,452.37,438.54,16290000.0,-2.54,0
2018-06-27,434.31,440.0,443.1,432.89,18090000.0,-1.34,0
2018-06-28,424.91,432.58,435.5,422.82,17330000.0,-2.16,1
2018-06-29,437.28,426.78,438.65,426.73,16079999.999999998,2.91,0
2018-07-02,431.95,437.23,437.23,430.33,13450000.0,-1.22,1
2018-07-03,436.76,433.93,439.98,431.84,10230000.0,1.11,1
2018-07-04,445.22,436.99,446.07,436.63,10100000.0,1.94,0
2018-07-05,433.7,448.32,453.44,431.05,37790000.0,-2.59,1
2018-07-06,439.57,433.82,442.02,433.7,18500000.0,1.35,1
2018-07-09,448.36,443.87,449.67,442.25,10440000.0,2.0,1
2018-07-10,461.22,450.9,462.48,449.67,21090000.0,2.87,1
2018-07-11,467.11,460.91,468.06,457.69,17490000.0,1.28,1
2018-07-12,486.7,469.61,494.18,468.82,48680000.0,4.19,1
2018-07-13,494.54,485.87,498.68,485.64,36280000.0,1.61,0
2018-07-16,483.93,494.54,498.64,482.52,13320000.0,-2.15,1
2018-07-17,491.19,484.88,492.81,480.96,13060000.0,1.5,1
2018-07-18,491.28,493.91,496.7,484.43,9450000.0,0.02,1
2018-07-19,496.81,491.62,501.38,488.5,10970000.0,1.13,1
2018-07-20,507.52,500.66,511.95,499.98,16190000.000000002,2.16,0
2018-07-23,503.76,508.03,508.03,500.52,11800000.0,-0.74,0
2018-07-24,499.56,504.53,506.66,497.96,9020000.0,-0.83,1
2018-07-25,501.45,499.13,504.98,496.52,12010000.0,0.38,0
2018-07-26,499.42,499.18,504.3,498.14,12970000.0,-0.4,1
2018-07-27,508.06,503.4,511.45,500.1,13490000.0,1.73,1
2018-07-30,517.75,508.12,520.4,507.22,28010000.0,1.91,1
2018-07-31,533.31,517.57,535.28,515.84,28010000.0,3.01,1
2018-08-01,536.16,535.28,540.9,533.04,19590000.0,0.53,0
2018-08-02,525.37,535.78,535.78,524.29,12620000.0,-2.01,1
2018-08-03,529.24,528.36,532.18,525.91,13420000.0,0.74,1
2018-08-06,536.27,529.12,537.8,528.52,8109999.999999999,1.33,0
2018-08-07,532.5,537.31,540.23,529.26,8199999.999999999,-0.7,1
2018-08-08,547.56,532.86,549.72,532.86,15970000.0,2.83,1
2018-08-09,547.67,549.27,553.85,545.0,13820000.0,0.02,0
2018-08-10,541.49,544.55,546.35,540.63,7230000.0,-1.13,0
2018-08-13,534.07,538.5,539.58,531.82,9420000.0,-1.37,1
2018-08-14,544.37,535.1,547.33,532.54,10700000.0,1.93,0
2018-08-16,539.96,541.06,546.8,537.58,12080000.0,-0.81,1
2018-08-17,541.29,543.65,546.53,539.62,7730000.0,0.25,1
2018-08-20,555.29,543.15,556.15,543.04,15360000.0,2.59,1
2018-08-21,560.82,556.35,562.76,551.74,14700000.0,1.0,1
2018-08-23,570.83,560.42,572.88,556.87,16090000.0,1.78,1
2018-08-24,574.45,568.94,575.55,566.6,13430000.0,0.63,1
2018-08-27,580.75,575.3,582.7,575.01,11250000.0,1.1,1
2018-08-28,593.11,582.77,594.91,582.32,17550000.0,2.13,0
2018-08-29,581.96,591.9,597.61,580.16,22360000.0,-1.88,0
2018-08-30,573.08,581.69,583.29,571.28,19890000.0,-1.53,0
2018-08-31,558.33,571.08,571.08,556.06,30900000.0,-2.57,0
2018-09-03,552.71,559.84,565.64,551.31,24630000.0,-1.01,1
2018-09-04,558.46,555.41,564.24,552.64,17850000.0,1.04,0
2018-09-05,551.74,558.71,563.28,543.42,20850000.0,-1.2,1
2018-09-06,567.21,553.16,569.14,551.0,22600000.0,2.8,1
2018-09-07,574.94,568.78,576.18,564.11,21590000.0,1.36,0
2018-09-10,564.71,573.33,574.22,562.13,14250000.0,-1.78,0
2018-09-11,556.55,566.13,570.36,555.0,21960000.0,-1.44,1
2018-09-12,563.21,562.89,566.0,552.57,16280000.000000002,1.2,1
2018-09-14,563.5,566.31,573.6,561.03,15910000.0,0.05,0
2018-09-17,551.25,562.42,562.42,549.31,13640000.0,-2.17,0
2018-09-18,547.31,551.29,557.32,546.05,15380000.0,-0.71,0
2018-09-19,544.43,550.39,550.39,540.05,22750000.0,-0.53,1
2018-09-21,547.47,548.14,556.42,532.18,38500000.0,0.56,1
2018-09-24,554.01,546.1,557.54,541.62,20400000.0,1.19,0
2018-09-25,553.36,555.56,559.84,537.35,19610000.0,-0.12,1
2018-09-26,562.71,557.14,563.86,551.81,12910000.0,1.69,1
2018-09-27,563.77,564.33,567.93,556.46,21820000.0,0.19,1
2018-09-28,565.66,566.54,571.84,560.87,22360000.0,0.34,0
2018-10-01,553.85,565.55,565.55,541.4,14800000.0,-2.09,0
2018-10-03,541.89,552.87,557.41,539.62,14890000.0,-2.16,0
2018-10-04,504.64,534.88,535.28,497.33,46860000.0,-6.87,0
2018-10-05,471.63,494.41,501.51,466.82,44300000.0,-6.54,1
2018-10-08,498.86,472.15,502.28,461.16,49830000.0,5.77,0
2018-10-09,490.16,504.37,505.11,486.18,22190000.0,-1.74,1
2018-10-10,495.58,491.89,501.76,487.57,19180000.0,1.11,0
2018-10-11,489.15,478.45,501.27,469.0,26700000.0,-1.3,1
2018-10-12,506.57,496.86,507.67,495.49,18290000.0,3.56,1
2018-10-15,512.51,508.08,515.72,502.8,17910000.0,1.17,1
2018-10-16,523.32,515.32,524.94,512.62,15100000.0,2.11,0
2018-10-17,517.7,530.16,530.31,512.62,25810000.0,-1.07,0
2018-10-19,495.22,494.63,499.58,481.26,51320000.0,-4.34,0
2018-10-22,477.84,499.13,501.29,475.46,26580000.0,-3.51,0
2018-10-23,474.26,473.39,478.76,469.3,21350000.0,-0.75,0
2018-10-24,470.24,483.35,483.82,463.79,27570000.0,-0.85,0
2018-10-25,463.52,465.86,467.95,457.04,28460000.0,-1.43,1
2018-10-26,469.86,464.46,475.3,459.56,18540000.0,1.37,1
2018-10-29,489.15,470.35,491.87,470.35,15490000.0,4.11,0
2018-10-30,475.3,488.11,488.11,473.09,17780000.0,-2.83,1
2018-10-31,477.21,476.2,479.28,470.8,33229999.999999996,0.4,0
2018-11-01,474.96,480.2,480.2,472.15,18970000.0,-0.47,1
2018-11-02,483.35,479.79,486.09,478.06,33910000.0,1.77,1
2018-11-05,490.27,482.7,491.35,478.9,15310000.0,1.43,1
2018-11-06,496.48,491.94,500.03,490.86,17430000.0,1.27,1
2018-11-07,499.45,501.38,501.38,497.65,2590000.0,0.6,0
2018-11-09,491.69,497.44,500.84,487.89,21890000.0,-1.55,0
2018-11-12,485.64,493.6,494.09,483.19,11710000.0,-1.23,1
2018-11-13,494.39,482.94,495.98,481.17,13750000.0,1.8,0
2018-11-14,493.71,496.9,500.32,488.11,15720000.0,-0.14,0
2018-11-15,493.22,493.26,495.98,488.56,13790000.0,-0.1,1
2018-11-16,506.95,493.71,508.1,493.33,22270000.0,2.78,1
2018-11-19,517.12,509.43,517.88,508.57,14760000.0,2.01,0
2018-11-20,511.45,514.87,519.77,508.12,11550000.0,-1.1,0
2018-11-21,500.43,511.5,515.09,497.8,15160000.0,-2.15,0
2018-11-22,495.92,501.15,506.03,494.68,11690000.0,-0.9,1
2018-11-26,499.02,498.68,502.5,493.46,12890000.0,0.63,1
2018-11-27,507.31,498.19,508.12,497.08,13750000.0,1.66,1
2018-11-28,518.31,509.23,520.6,506.46,16160000.0,2.17,1
2018-11-29,525.44,522.06,530.56,521.61,25510000.0,1.38,0
2018-11-30,525.01,527.14,533.31,522.65,21640000.0,-0.08,0
2018-12-03,520.02,528.31,528.31,516.44,11240000.0,-0.95,0
2018-12-04,518.15,520.71,520.71,513.61,10480000.0,-0.36,1
2018-12-05,519.43,514.31,521.07,512.31,11750000.0,0.25,0
2018-12-06,505.27,516.67,516.67,502.84,11840000.0,-2.73,1
2018-12-07,509.83,507.88,511.25,498.39,14560000.0,0.9,0
2018-12-10,490.25,499.13,501.06,487.03,18940000.0,-3.84,1
2018-12-11,493.53,479.35,495.58,474.4,27250000.0,0.67,1
2018-12-12,499.36,494.18,500.7,489.13,25450000.0,1.18,0
2018-12-13,497.8,507.22,507.22,492.41,18770000.0,-0.31,1
2018-12-14,500.12,496.03,501.33,490.95,14580000.0,0.47,1
2018-12-17,508.08,501.81,509.47,499.8,10220000.0,1.59,1
2018-12-18,511.0,505.11,512.17,503.85,11850000.0,0.57,1
2018-12-19,511.18,513.29,515.9,509.56,14880000.0,0.04,0
2018-12-20,507.43,504.08,509.25,501.9,11640000.0,-0.73,0
2018-12-21,494.72,505.88,508.69,492.84,16719999.999999998,-2.5,0
2018-12-24,489.75,495.04,496.07,488.59,8369999.999999999,-1.0,1
2018-12-26,493.89,488.25,494.63,479.19,14560000.0,0.85,1
2018-12-27,503.72,497.87,506.77,496.43,25190000.0,1.99,1
2018-12-28,506.12,506.1,510.48,504.17,15480000.0,0.48,0
2018-12-31,504.19,508.55,509.86,501.92,14580000.0,-0.38,0
2019-01-01,504.08,505.99,506.91,499.18,9000000.0,-0.02,0
2019-01-02,497.51,501.15,506.77,495.08,14430000.0,-1.3,0
2019-01-03,491.37,498.01,501.2,490.18,15030000.0,-1.23,1
2019-01-04,494.03,493.46,496.63,486.14,17090000.0,0.54,1
2019-01-07,496.77,497.78,502.93,495.08,11130000.0,0.55,0
2019-01-08,496.72,496.93,499.11,492.84,11360000.0,-0.01,1
2019-01-09,499.47,500.03,502.28,494.05,11640000.0,0.55,0
2019-01-10,498.01,498.12,499.58,495.98,8240000.0,-0.29,0
2019-01-11,493.76,498.05,500.84,489.51,13050000.0,-0.85,0
2019-01-14,493.19,492.39,494.86,488.52,8300000.000000001,-0.12,1
2019-01-15,507.97,496.88,509.02,496.88,20320000.0,3.0,1
2019-01-16,510.78,510.37,514.87,508.28,12890000.0,0.55,0
2019-01-17,510.12,514.62,516.17,508.12,15120000.0,-0.13,1
2019-01-18,532.56,516.58,535.06,510.48,51860000.0,4.4,1
2019-01-21,556.55,536.9,557.56,534.5,44490000.0,4.5,0
2019-01-22,555.41,554.37,560.71,548.41,33420000.0,-0.2,0
2019-01-23,551.43,554.57,559.48,549.49,17830000.0,-0.72,1
2019-01-24,560.94,550.84,563.52,548.64,26560000.0,1.72,0
2019-01-25,560.29,562.29,568.69,555.52,17260000.0,-0.12,0
2019-01-28,552.89,562.31,564.76,549.67,17300000.0,-1.32,0
2019-01-29,544.39,553.54,553.83,540.21,18830000.0,-1.54,0
2019-01-30,537.67,546.35,550.84,535.6,15840000.0,-1.23,1
2019-01-31,551.81,540.5,552.96,540.05,20560000.0,2.63,1
2019-02-01,562.06,554.89,564.33,551.76,18630000.0,1.86,1
2019-02-04,580.48,560.73,583.2,558.51,23560000.0,3.28,1
2019-02-05,580.77,580.97,586.55,574.94,18900000.0,0.05,1
2019-02-06,589.18,582.88,592.5,581.98,19000000.0,1.45,0
2019-02-07,580.25,589.18,594.1,578.32,18600000.0,-1.52,0
2019-02-08,574.54,577.73,584.79,572.09,13130000.0,-0.98,0
2019-02-11,563.55,573.73,573.78,562.53,15190000.0,-1.91,1
2019-02-12,564.96,562.76,572.13,562.76,12920000.0,0.25,0
2019-02-13,560.26,567.03,572.85,555.68,14060000.0,-0.83,0
2019-02-14,550.48,558.04,558.04,547.69,13380000.0,-1.75,1
2019-02-15,559.59,552.98,562.04,545.9,19380000.0,1.65,0
2019-02-18,548.64,562.08,563.21,546.35,19480000.0,-1.96,0
2019-02-19,546.84,547.69,557.45,544.64,12610000.0,-0.33,1
2019-02-20,555.05,550.33,557.59,548.14,12720000.0,1.5,1
2019-02-21,560.69,555.79,565.59,552.8,21360000.0,1.02,0
2019-02-22,554.15,559.66,559.97,551.29,17680000.0,-1.17,0
2019-02-25,554.12,555.79,558.94,548.89,15850000.0,-0.01,0
2019-02-26,548.71,543.87,555.25,542.3,20450000.0,-0.98,1
2019-02-27,550.17,552.21,559.79,543.65,22440000.0,0.27,1
2019-02-28,553.56,554.78,557.52,551.54,22790000.0,0.62,0
2019-03-01,551.31,556.24,558.64,549.61,16000000.0,-0.41,1
2019-03-05,556.53,550.12,557.5,547.96,14380000.0,0.95,1
2019-03-06,568.74,557.5,572.47,555.38,24300000.0,2.19,1
2019-03-07,571.19,568.38,575.48,565.75,16370000.000000002,0.43,0
2019-03-08,569.77,569.3,573.08,567.48,12190000.0,-0.25,1
2019-03-11,586.41,571.1,589.96,570.18,19620000.0,2.92,1
2019-03-12,598.66,592.17,599.86,590.97,22670000.0,2.09,1
2019-03-13,605.84,601.2,611.55,597.2,22690000.0,1.2,0
2019-03-14,603.25,606.94,612.45,600.8,21000000.0,-0.43,0
2019-03-15,594.3,604.8,611.01,589.6,32090000.000000004,-1.48,1
2019-03-18,607.07,598.51,610.63,597.61,20400000.0,2.15,1
2019-03-19,618.99,611.55,620.54,603.95,19800000.0,1.96,0
2019-03-20,618.49,619.55,624.14,613.35,19970000.0,-0.08,0
2019-03-22,603.34,617.17,620.95,601.07,23150000.0,-2.45,0
2019-03-25,595.56,598.33,601.14,592.08,16050000.0,-1.29,1
2019-03-26,614.81,598.19,616.76,598.06,19140000.0,3.23,0
2019-03-27,606.71,619.62,619.62,604.47,20380000.0,-1.32,1
2019-03-28,611.55,607.16,615.95,603.81,21160000.0,0.8,1
2019-03-29,613.01,616.07,619.12,609.34,15540000.0,0.24,1
2019-04-01,625.87,616.04,632.59,612.69,20390000.0,2.1,0
2019-04-02,624.9,628.63,630.93,620.59,16180000.0,-0.15,0
2019-04-03,618.38,626.27,630.88,616.94,15850000.0,-1.04,0
2019-04-04,608.42,620.09,622.2,605.81,16910000.0,-1.61,1
2019-04-05,608.8,611.97,613.3,603.9,13580000.0,0.06,0
2019-04-08,597.72,609.75,610.42,595.22,17610000.0,-1.82,1
2019-04-09,600.06,597.56,602.87,594.01,19180000.0,0.39,0
2019-04-10,598.69,601.63,606.15,596.48,15370000.0,-0.23,1
2019-04-11,605.61,599.38,608.4,597.61,11590000.0,1.16,0
2019-04-12,603.95,607.05,610.15,601.05,11950000.0,-0.27,0
2019-04-15,602.62,604.8,606.58,600.31,8570000.0,-0.22,1
2019-04-16,604.24,604.8,611.55,602.55,16020000.0,0.27,1
2019-04-18,623.22,618.29,624.92,613.8,36260000.0,3.14,0
2019-04-22,604.96,611.55,614.69,603.14,21790000.0,-2.93,1
2019-04-23,613.28,606.15,617.39,605.25,18280000.0,1.38,1
2019-04-24,624.81,616.18,627.2,614.36,14860000.0,1.88,0
2019-04-25,617.12,624.63,635.11,612.72,28120000.0,-1.23,1
2019-04-26,626.3,618.29,627.71,616.36,13910000.0,1.49,0
2019-04-30,626.3,627.92,627.92,614.6,20630000.0,0.0,1
2019-05-02,631.8,625.94,635.78,621.48,17530000.0,0.88,1
2019-05-03,633.51,633.11,637.4,630.73,13140000.0,0.27,0
2019-05-06,622.74,628.63,630.79,619.69,14610000.0,-1.7,0
2019-05-07,604.13,627.2,627.29,602.64,17920000.0,-2.99,0
2019-05-08,584.32,602.55,602.55,581.06,29500000.0,-3.28,0
2019-05-09,564.98,579.53,579.53,562.87,39380000.0,-3.31,0
2019-05-10,562.6,568.83,574.54,559.84,22670000.0,-0.42,0
2019-05-13,554.01,561.14,566.94,551.97,16250000.0,-1.53,1
2019-05-14,566.78,556.01,570.78,553.77,26250000.0,2.31,0
2019-05-15,565.19,572.43,574.67,562.35,22540000.0,-0.28,1
2019-05-16,568.99,566.56,571.93,565.73,13340000.0,0.67,1
2019-05-17,569.91,569.73,574.2,562.98,15950000.0,0.16,1
2019-05-20,596.21,590.68,601.52,586.14,24900000.0,4.61,1
2019-05-21,602.46,599.05,614.69,598.08,28010000.0,1.05,1
2019-05-22,602.73,605.09,611.41,600.35,22790000.0,0.04,0
2019-05-23,599.81,616.94,625.94,595.81,35780000.0,-0.48,1
2019-05-24,601.14,606.15,608.76,591.99,20550000.0,0.22,0
2019-05-27,589.36,601.25,601.43,587.71,14840000.0,-1.96,1
2019-05-28,595.25,593.47,600.22,590.57,39310000.0,1.0,0
2019-05-29,590.44,594.01,599.54,586.43,14360000.0,-0.81,1
2019-05-30,597.94,591.87,603.45,591.87,21690000.0,1.27,1
2019-05-31,598.12,601.61,603.41,593.65,23740000.0,0.03,1
2019-06-03,611.64,600.31,614.81,594.1,17130000.0,2.26,0
2019-06-04,607.79,610.4,617.96,606.2,14250000.0,-0.63,0
2019-06-06,596.87,612.4,612.4,594.06,15470000.0,-1.8,0
2019-06-07,591.27,596.24,596.82,587.09,13590000.0,-0.94,1
2019-06-10,593.18,593.97,596.71,589.11,10860000.0,0.32,1
2019-06-11,597.68,594.39,600.08,592.66,10610000.0,0.76,1
2019-06-12,599.02,600.17,601.83,595.81,9500000.0,0.22,0
2019-06-13,596.82,598.06,600.17,588.46,14480000.0,-0.37,0
2019-06-14,592.46,594.41,595.81,588.79,13790000.0,-0.73,0
2019-06-17,576.61,593.56,593.56,574.9,13760000.0,-2.68,0
2019-06-18,576.02,575.08,579.15,570.67,15500000.0,-0.1,0
2019-06-19,574.38,578.68,585.47,567.75,13380000.0,-0.28,1
2019-06-20,583.11,575.57,584.57,574.67,9920000.0,1.52,0
2019-06-21,575.35,582.75,582.77,573.57,21450000.0,-1.33,0
2019-06-24,567.66,572.04,573.98,565.28,10400000.0,-1.34,1
2019-06-25,582.7,566.09,583.67,563.99,13810000.0,2.65,0
2019-06-26,581.94,580.52,586.64,578.43,10700000.0,-0.13,0
2019-06-27,572.94,581.49,583.17,571.53,22990000.0,-1.55,0
2019-06-28,563.48,574.27,576.86,561.48,17480000.0,-1.65,1
2019-07-01,570.56,565.7,572.27,560.49,12440000.0,1.26,1
2019-07-02,574.9,572.85,576.02,568.06,9370000.0,0.76,1
2019-07-03,576.72,576.88,578.5,573.35,8130000.000000001,0.32,1
2019-07-04,577.37,576.2,580.52,575.57,8630000.0,0.11,0
2019-07-05,568.09,577.87,580.3,566.58,10090000.0,-1.61,0
2019-07-08,563.01,565.68,570.22,561.27,12930000.0,-0.89,1
2019-07-09,575.62,561.61,577.15,560.06,16190000.000000002,2.24,0
2019-07-10,575.06,575.6,579.78,570.49,11090000.0,-0.1,1
2019-07-11,576.27,578.72,579.98,575.26,7950000.0,0.21,0
2019-07-12,575.8,576.92,584.57,574.7,14480000.0,-0.08,0
2019-07-15,573.82,577.82,579.85,571.23,9840000.0,-0.34,1
2019-07-16,581.42,575.55,582.27,574.25,9300000.0,1.32,0
2019-07-17,576.41,582.0,583.22,575.57,8750000.0,-0.86,0
2019-07-18,567.41,576.47,578.45,565.68,11020000.0,-1.56,0
2019-07-19,561.63,570.27,572.4,558.8,15080000.0,-1.02,1
2019-07-22,575.8,562.53,577.6,551.88,26850000.0,2.52,0
2019-07-23,572.67,577.82,581.82,566.76,18750000.0,-0.54,0
2019-07-24,566.18,572.65,575.03,563.68,14020000.0,-1.13,0
2019-07-25,553.77,568.38,570.65,551.74,20130000.0,-2.19,0
2019-07-26,545.81,553.77,558.71,544.1,18820000.0,-1.44,0
2019-07-29,544.52,547.2,549.49,541.89,16270000.0,-0.24,0
2019-07-30,531.01,545.87,548.59,528.79,19250000.0,-2.48,0
2019-07-31,524.42,528.7,532.86,522.69,19600000.0,-1.24,1
2019-08-01,530.72,523.14,534.29,517.27,20890000.0,1.2,1
2019-08-02,532.56,528.67,538.81,522.56,21940000.0,0.35,0
2019-08-05,514.13,524.76,524.76,507.22,28060000.0,-3.46,0
2019-08-06,507.36,510.26,516.94,504.53,26830000.0,-1.32,0
2019-08-07,498.86,506.55,511.97,496.03,23400000.0,-1.68,1
2019-08-08,518.17,498.39,520.71,492.52,28800000.0,3.87,1
2019-08-09,522.56,522.45,528.58,518.15,20280000.0,0.85,1
2019-08-13,573.21,554.51,585.83,551.29,96760000.0,9.69,1
2019-08-14,579.28,586.37,586.57,575.73,29250000.0,1.06,0
2019-08-16,574.67,580.61,580.88,572.43,20290000.0,-0.8,1
2019-08-19,581.24,576.05,583.13,575.57,15060000.0,1.14,0
2019-08-20,573.75,579.98,581.24,572.25,13820000.0,-1.29,0
2019-08-21,571.5,573.62,574.97,569.5,9860000.0,-0.39,0
2019-08-22,560.62,571.5,571.53,557.09,12950000.0,-1.9,1
2019-08-23,573.71,557.14,577.37,551.52,19670000.0,2.33,0
2019-08-26,569.64,581.87,581.87,566.13,17720000.0,-0.71,1
2019-08-27,573.26,577.82,577.82,567.12,26210000.0,0.64,0
2019-08-28,568.06,572.76,576.02,564.8,10710000.0,-0.91,0
2019-08-29,558.37,564.98,566.69,555.47,17440000.0,-1.71,1
2019-08-30,561.43,560.06,564.06,549.04,22830000.0,0.55,0
2019-09-03,542.48,558.6,558.94,539.6,17290000.0,-3.38,0
2019-09-04,540.12,539.85,541.96,533.33,30410000.0,-0.44,0
2019-09-05,538.97,542.66,545.54,536.59,21220000.0,-0.21,1
2019-09-06,549.72,540.95,552.64,537.46,21400000.0,1.99,0
2019-09-09,549.58,548.89,554.44,545.51,10840000.0,-0.03,1
2019-09-11,555.07,549.72,557.59,549.72,11190000.0,1.0,0
2019-09-12,544.25,555.34,557.79,542.16,10970000.0,-1.95,1
2019-09-13,551.11,545.0,552.42,542.7,11950000.0,1.26,0
2019-09-16,544.43,534.65,548.19,533.35,18970000.0,-1.21,0
2019-09-17,538.45,544.55,544.55,536.68,14440000.0,-1.1,1
2019-09-18,542.16,541.83,546.93,538.34,13780000.0,0.69,0
2019-09-19,530.18,543.13,543.96,527.3,12710000.0,-2.21,1
2019-09-20,564.04,534.18,571.03,528.04,44460000.0,6.39,0
2019-09-23,557.23,572.94,576.02,555.34,19950000.0,-1.21,1
2019-09-24,574.99,559.21,584.03,558.82,32270000.000000004,3.19,1
2019-09-25,575.37,577.37,582.32,570.56,16790000.0,0.07,1
2019-09-26,583.13,580.97,584.03,577.15,16940000.0,1.35,1
2019-09-27,588.64,581.19,591.31,577.37,17590000.0,0.94,1
2019-09-30,599.07,589.06,600.64,587.06,23320000.0,1.77,0
2019-10-01,586.77,601.2,603.45,581.55,16540000.0,-2.05,1
2019-10-03,589.54,578.27,591.18,576.16,12480000.0,0.47,0
2019-10-04,588.21,593.52,597.43,586.3,13840000.0,-0.23,1
2019-10-07,589.11,588.21,593.92,585.33,9290000.0,0.15,1
2019-10-09,595.7,588.48,598.03,581.19,16230000.0,1.12,1
2019-10-10,612.78,595.81,615.59,594.01,32310000.000000004,2.87,0
2019-10-11,608.22,613.21,614.07,601.0,15320000.0,-0.74,1
2019-10-14,610.65,613.77,613.77,607.43,12360000.0,0.4,1
2019-10-15,613.41,612.67,616.04,608.98,8930000.0,0.45,1
2019-10-16,617.1,616.0,620.38,613.21,17910000.0,0.6,1
2019-10-17,627.96,618.29,629.08,616.94,14800000.0,1.76,1
