Price,Open,High,Low,Vol.,Change %,Target
911.04,917.66,920.8,908.31,14830000.0,-0.98,0
910.49,913.76,925.11,896.17,24870000.0,-0.06,0
903.91,911.47,914.67,901.66,15980000.0,-0.72,0
896.22,903.18,903.18,890.2,17120000.0,-0.85,1
897.21,902.41,905.57,892.29,17130000.0,0.11,1
901.32,900.82,910.13,897.49,18690000.0,0.46,1
904.02,898.83,910.08,891.97,17040000.0,0.3,0
880.49,912.4,917.85,842.15,40740000.0,-2.6,0
879.13,884.71,889.2,857.22,25970000.0,-0.15,1
882.37,876.08,885.82,871.84,18000000.0,0.37,1
905.2,883.8,907.31,883.3,19180000.0,2.59,1
909.36,910.9,916.03,905.73,15900000.0,0.46,0
903.34,911.94,913.44,899.94,17180000.0,-0.66,1
905.82,905.7,911.13,896.76,20350000.0,0.27,0
901.19,904.91,913.26,898.14,17340000.0,-0.51,1
902.18,902.41,906.5,899.69,9240000.0,0.11,1
903.71,905.63,907.36,893.33,22630000.0,0.17,0
892.47,893.79,900.41,887.89,22270000.0,-1.24,0
868.93,892.38,892.43,864.8,42830000.0,-2.64,0
867.53,871.77,882.89,864.8,29840000.0,-0.16,1
877.76,870.64,879.9,867.96,25420000.0,1.18,0
861.22,880.08,880.08,859.06,30740000.0,-1.88,1
888.36,863.83,889.7,862.42,37990000.0,3.15,0
880.08,891.31,896.49,870.84,24570000.0,-0.93,1
889.97,882.89,892.83,880.19,19890000.0,1.12,0
879.47,889.97,895.97,871.57,19010000.0,-1.18,1
900.57,884.75,906.5,873.07,32400000.0,2.4,1
915.3,905.43,921.93,905.43,29540000.0,1.64,1
932.69,917.57,934.19,908.49,28540000.0,1.9,1
952.98,945.08,962.33,941.9,36080000.0,2.18,0
930.37,958.25,960.22,923.81,28180000.0,-2.37,0
881.08,923.72,923.72,876.99,50030000.0,-5.3,0
860.2,873.81,873.81,857.02,39110000.0,-2.37,0
851.82,853.46,873.04,848.85,31440000.0,-0.97,0
836.12,859.88,868.41,830.69,40350000.0,-1.84,1
860.33,844.04,864.74,838.86,31550000.0,2.9,1
874.18,868.93,880.62,842.02,38280000.0,1.61,1
876.38,875.31,886.07,862.47,27970000.0,0.25,0
873.5,873.36,880.62,864.74,23650000.0,-0.33,0
873.25,876.11,882.73,871.54,18690000.0,-0.03,1
885.82,877.47,893.79,875.65,19550000.0,1.44,1
887.95,890.59,903.14,886.21,18090000.0,0.24,1
896.19,886.86,900.94,874.86,19600000.0,0.93,1
933.14,898.78,937.0,895.26,39260000.0,4.12,0
926.74,933.05,943.27,914.85,28150000.0,-0.69,0
922.66,929.67,935.68,919.21,14580000.0,-0.44,1
934.87,925.9,943.9,923.75,19770000.0,1.32,1
945.65,935.09,951.41,930.83,21910000.0,1.15,0
938.59,946.44,957.06,934.69,17210000.0,-0.75,1
944.31,933.73,955.5,932.05,21600000.0,0.61,0
911.54,944.17,948.67,905.57,21970000.0,-3.47,1
918.5,929.65,931.87,914.03,23670000.0,0.76,1
935.55,921.48,937.48,919.73,9980000.0,1.86,1
973.38,942.36,976.86,941.0,32170000.0,4.04,0
946.81,960.97,968.64,939.95,34600000.0,-2.73,1
954.02,957.88,958.7,936.23,16320000.0,0.76,1
955.98,963.24,966.87,948.3,15830000.0,0.21,1
999.6,962.81,1007.68,956.52,29470000.0,4.56,0
987.68,989.57,994.08,979.44,19790000.0,-1.19,1
988.98,978.67,1004.07,977.33,23550000.0,0.13,1
994.6,984.35,1013.13,984.12,18000000.0,0.57,0
994.58,998.64,1004.91,974.41,13990000.0,0.0,0
990.45,1001.82,1005.5,985.14,10630000.0,-0.42,0
970.32,996.38,1001.55,964.1,15570000.0,-2.03,0
957.29,971.43,975.45,944.4,15410000.0,-1.34,0
953.52,959.61,965.05,951.21,12810000.0,-0.39,0
932.98,952.37,954.61,923.79,17730000.0,-2.15,0
911.99,940.95,946.35,908.31,19060000.0,-2.25,1
945.08,903.77,951.37,900.05,38570000.0,3.63,0
936.18,940.09,941.45,922.93,17140000.0,-0.94,1
947.58,935.98,957.66,933.28,16079999.999999998,1.22,0
929.33,944.06,944.06,926.2,15530000.0,-1.93,0
903.98,932.37,932.37,901.05,20310000.0,-2.73,1
905.43,913.31,914.08,895.92,18630000.0,0.16,1
921.16,911.49,930.06,904.02,18870000.0,1.74,0
909.27,916.03,930.51,907.41,15000000.0,-1.29,1
917.78,916.03,921.48,909.29,10820000.0,0.94,0
904.5,919.18,919.21,890.66,13730000.0,-1.45,0
900.73,909.67,910.11,893.79,12930000.0,-0.42,1
909.15,907.86,929.15,904.82,22400000.0,0.93,1
910.29,912.85,917.85,904.68,14190000.0,0.13,0
899.71,907.16,910.74,898.78,12960000.0,-1.16,0
867.53,889.25,890.34,862.58,19290000.0,-3.58,1
876.9,873.36,880.9,870.57,17920000.0,1.08,1
882.58,874.4,890.16,868.37,18200000.0,0.65,0
877.04,879.08,885.12,874.47,14450000.0,-0.63,0
863.24,864.28,869.91,857.93,17060000.0,-1.57,0
862.99,867.23,871.09,858.13,15880000.0,-0.03,1
865.37,858.95,869.03,851.89,13380000.0,0.28,0
864.44,865.19,871.05,860.36,10920000.0,-0.11,1
879.65,871.54,890.61,867.69,19240000.0,1.76,1
902.71,880.62,906.59,879.83,18450000.0,2.62,1
906.63,906.88,911.49,898.85,15800000.0,0.43,1
918.78,918.25,928.06,911.17,16070000.0,1.34,0
905.36,911.72,924.2,902.21,18300000.0,-1.46,0
889.27,892.43,898.33,882.03,21820000.0,-1.78,0
870.0,885.16,893.24,867.46,20170000.0,-2.17,1
871.59,873.07,879.94,866.12,11440000.0,0.18,1
876.54,872.38,878.35,865.46,13500000.0,0.57,1
876.88,879.6,887.73,874.27,11340000.0,0.04,0
874.36,880.17,883.71,871.98,12870000.0,-0.29,1
877.51,869.27,879.97,867.01,12440000.0,0.36,0
868.44,876.13,877.4,865.64,12160000.0,-1.03,1
879.4,875.2,881.53,865.19,12270000.0,1.26,1
889.86,879.4,891.27,876.27,10960000.0,1.19,1
902.39,899.23,909.04,895.38,11140000.0,1.41,1
906.52,898.78,915.33,895.15,15060000.0,0.46,0
901.23,906.91,912.81,899.23,10540000.0,-0.58,1
909.02,904.23,912.22,901.5,9960000.0,0.86,0
901.35,911.49,912.31,899.69,7890000.0,-0.84,0
891.13,906.22,906.5,889.7,13640000.0,-1.13,1
894.26,896.51,898.55,892.11,6900000.0,0.35,1
897.01,894.38,904.68,890.72,24750000.0,0.31,1
950.89,903.32,955.52,903.32,52120000.0,6.01,1
980.62,954.16,994.88,946.47,54570000.0,3.13,1
984.53,983.21,999.55,974.36,25860000.0,0.4,1
999.21,979.13,1002.96,979.13,22730000.0,1.49,1
1003.03,1008.18,1021.34,996.87,22130000.0,0.38,0
994.33,1005.36,1006.11,991.5,13350000.0,-0.87,1
1011.08,999.55,1017.71,991.84,15080000.0,1.68,0
1005.27,1010.72,1010.97,997.81,8930000.0,-0.57,0
987.3,1007.27,1008.18,979.56,10530000.0,-1.79,1
990.93,995.65,1012.26,988.45,13070000.0,0.37,1
1004.61,990.88,1011.35,989.61,12700000.0,1.38,1
1019.03,1005.45,1025.09,996.4,18770000.0,1.44,1
1021.34,1026.33,1032.64,1016.94,14010000.0,0.23,0
1003.91,1019.03,1020.0,1001.3,9970000.0,-1.71,1
1005.75,998.64,1014.53,989.52,14530000.0,0.18,1
1010.29,1010.22,1014.53,991.54,27110000.0,0.45,1
1015.55,1000.23,1020.21,998.71,11250000.0,0.52,0
1010.33,1023.16,1026.33,1007.43,11880000.0,-0.51,0
1001.07,1021.34,1021.61,999.42,15370000.0,-0.92,0
977.54,1001.75,1005.27,971.41,84420000.0,-2.35,0
955.27,977.54,977.54,944.67,51090000.0,-2.28,0
946.9,963.24,965.28,944.63,18720000.0,-0.88,1
947.71,948.49,957.34,946.03,25050000.0,0.09,1
958.09,951.55,963.53,949.19,18240000.0,1.1,0
952.32,961.42,963.76,950.98,11570000.0,-0.6,1
966.44,951.89,968.19,950.05,13000000.0,1.48,1
976.04,969.8,977.56,967.55,10800000.0,0.99,0
964.51,973.66,975.45,962.42,9290000.0,-1.18,0
957.81,965.85,965.85,952.34,9650000.0,-0.69,0
949.89,960.95,960.95,944.63,10320000.0,-0.83,0
940.18,947.8,949.48,937.86,8340000.0,-1.02,1
946.03,944.06,953.93,941.68,7920000.0,0.62,1
953.12,953.25,954.64,947.83,6200000.0,0.75,0
946.9,953.41,956.36,944.74,7880000.0,-0.65,0
945.24,950.98,950.98,943.49,8720000.0,-0.18,1
958.88,947.69,959.95,947.62,8150000.0,1.44,0
952.78,953.25,964.15,949.73,7710000.0,-0.64,0
950.44,953.02,956.88,945.99,6220000.0,-0.25,1
962.65,961.88,964.1,952.41,7360000.0,1.28,0
955.84,968.89,968.89,954.18,9170000.0,-0.71,0
942.74,956.88,962.78,940.13,11440000.0,-1.37,0
932.83,942.72,945.85,926.92,9990000.0,-1.05,0
924.81,934.19,934.19,915.24,11900000.0,-0.86,1
932.03,932.37,941.63,927.56,12710000.0,0.78,0
923.88,934.19,938.7,921.98,10480000.0,-0.87,1
940.77,932.51,943.9,926.54,10080000.0,1.83,1
947.69,948.71,949.17,937.0,10910000.0,0.74,1
954.95,950.71,959.61,947.35,12160000.0,0.77,1
968.8,959.74,978.13,955.18,19620000.0,1.45,0
948.28,966.85,974.56,943.61,15340000.0,-2.12,0
942.88,944.63,948.62,938.05,6920000.0,-0.57,1
947.83,945.08,959.15,941.34,11000000.0,0.52,1
961.1,951.87,962.33,945.72,8480000.0,1.4,0
958.02,964.55,965.14,955.52,7510000.0,-0.32,1
973.97,961.1,975.9,957.31,11800000.0,1.66,1
986.62,975.65,1000.01,966.03,20250000.0,1.3,0
982.42,984.5,991.93,974.97,11680000.0,-0.43,1
986.23,986.84,992.65,977.13,9300000.0,0.39,0
975.15,972.77,985.93,970.05,8700000.0,-1.12,1
981.55,986.84,986.84,967.91,9100000.0,0.66,1
991.25,982.78,995.01,978.49,10950000.0,0.99,1
999.83,992.02,1007.72,989.61,12350000.0,0.87,1
1012.47,1002.28,1019.03,1000.91,17160000.0,1.26,0
1011.08,1015.44,1018.05,1005.93,9670000.0,-0.14,1
1030.53,1021.34,1033.08,1015.35,12950000.0,1.92,0
1025.04,1033.55,1036.66,1017.82,24450000.0,-0.53,1
1029.1,1031.78,1040.81,1027.24,10290000.0,0.4,1
1041.5,1023.61,1047.58,1023.61,9190000.0,1.2,1
1084.21,1048.58,1087.16,1045.17,28300000.0,4.1,1
1101.05,1095.33,1125.75,1094.88,31050000.0,1.55,1
1108.0,1103.05,1115.76,1094.88,16010000.000000002,0.63,0
1103.66,1113.04,1113.94,1092.45,13200000.0,-0.39,0
1101.05,1102.1,1106.61,1096.74,8270000.0,-0.24,0
1076.52,1104.41,1104.41,1074.93,15060000.0,-2.23,0
1075.11,1078.08,1086.71,1074.0,8220000.000000001,-0.13,1
1079.58,1075.13,1087.5,1075.13,8369999.999999999,0.42,1
1102.23,1081.06,1106.11,1074.45,12410000.0,2.1,0
1085.14,1110.31,1114.78,1078.35,32200000.000000004,-1.55,1
1086.87,1076.77,1097.76,1075.81,10870000.0,0.16,1
1091.56,1091.7,1096.97,1082.17,9150000.0,0.43,1
1103.28,1093.06,1108.5,1088.64,10150000.0,1.07,1
1130.24,1110.95,1133.46,1110.08,14540000.0,2.44,0
1126.97,1136.44,1137.3,1122.11,14020000.0,-0.29,1
1145.92,1128.92,1148.4,1123.61,14190000.0,1.68,1
1156.64,1150.26,1164.28,1140.63,16649999.999999998,0.94,0
1147.47,1166.6,1166.6,1143.93,8970000.0,-0.79,0
1143.56,1146.17,1150.53,1134.98,12540000.0,-0.34,1
1145.58,1135.71,1152.89,1132.55,8270000.0,0.18,1
1160.31,1158.88,1168.8,1151.64,10080000.0,1.29,1
1184.39,1159.84,1185.66,1156.32,12490000.0,2.08,0
1161.99,1189.27,1189.27,1158.02,9470000.0,-1.89,1
1167.69,1177.95,1179.65,1165.55,5850000.0,0.49,1
1212.56,1173.52,1218.53,1171.82,14560000.0,3.84,0
1204.12,1226.25,1234.69,1200.8,13630000.0,-0.7,1
1210.99,1200.64,1217.89,1198.94,6170000.0,0.57,1
1223.32,1216.08,1234.46,1211.67,9190000.0,1.02,1
1225.79,1225.77,1233.53,1219.8,7960000.0,0.2,1
1229.06,1211.36,1246.04,1208.5,12550000.0,0.27,1
1240.07,1236.41,1248.92,1229.24,8150000.0,0.9,0
1225.79,1245.02,1245.02,1221.75,11730000.0,-1.15,0
1190.43,1238.05,1238.32,1181.67,19230000.0,-2.88,1
1192.65,1189.3,1209.68,1185.44,10180000.0,0.19,0
1181.03,1216.53,1216.53,1166.6,15870000.0,-0.97,1
1207.93,1187.98,1211.49,1181.65,9000000.0,2.28,0
1192.65,1203.82,1215.08,1189.27,9130000.0,-1.26,0
1179.58,1189.3,1197.44,1175.9,9120000.0,-1.1,0
1151.28,1178.47,1178.47,1135.6,13140000.0,-2.4,1
1151.98,1151.28,1160.24,1132.15,14290000.0,0.06,0
1135.19,1155.25,1156.61,1132.67,9760000.0,-1.46,0
1127.38,1137.57,1143.9,1117.12,11070000.0,-0.69,1
1134.3,1131.62,1137.05,1130.28,1570000.0,0.61,1
1135.71,1143.63,1143.9,1115.03,18770000.0,0.12,1
1144.67,1137.09,1147.94,1128.95,14470000.0,0.79,1
1157.47,1142.4,1161.15,1136.48,9460000.0,1.12,1
1159.59,1153.0,1166.83,1150.96,9900000.0,0.18,1
1177.08,1163.38,1179.65,1160.7,8039999.999999999,1.51,0
1170.14,1180.22,1181.22,1166.6,4430000.0,-0.59,0
1142.95,1167.53,1168.87,1132.55,10460000.0,-2.32,0
1118.48,1134.35,1134.35,1117.12,9420000.0,-2.14,1
1122.7,1116.67,1129.83,1112.15,7850000.0,0.38,0
1072.98,1105.82,1111.67,1067.19,22270000.0,-4.43,1
1083.01,1059.04,1090.0,1048.12,23380000.0,0.93,0
1067.37,1080.35,1093.92,1063.81,15530000.0,-1.44,1
1131.62,1077.17,1135.73,1069.98,39140000.0,6.02,0
1095.15,1120.21,1124.66,1090.11,14550000.0,-3.22,1
1108.27,1107.18,1134.82,1089.02,22450000.0,1.2,0
1091.88,1120.3,1123.88,1084.37,29700000.0,-1.48,1
1119.84,1104.41,1123.02,1100.82,9330000.0,2.56,1
1127.04,1121.07,1133.1,1117.39,11740000.0,0.64,0
1093.18,1134.1,1134.14,1089.43,17740000.0,-3.0,0
1072.45,1096.69,1100.78,1069.98,9540000.0,-1.9,1
1081.19,1078.6,1091.25,1071.27,10370000.0,0.81,1
1097.65,1100.37,1103.87,1092.29,8070000.0,1.52,1
1115.06,1105.32,1123.43,1100.78,12200000.0,1.59,1
1116.19,1107.7,1119.39,1103.21,7720000.0,0.1,0
1093.81,1122.79,1123.07,1091.25,11910000.0,-2.01,0
1080.42,1080.35,1092.15,1077.36,11990000.0,-1.22,0
1077.27,1082.17,1091.7,1071.77,8650000.0,-0.29,1
1091.2,1092.02,1096.47,1075.2,9010000.0,1.29,0
1062.4,1088.55,1093.06,1053.12,19430000.0,-2.64,0
1033.76,1052.14,1052.14,1020.02,13220000.0,-2.7,1
1049.14,1049.19,1064.92,1040.5,11850000.0,1.49,1
1074.04,1055.34,1076.68,1054.02,16300000.0,2.37,0
1073.66,1077.63,1080.35,1070.39,8369999.999999999,-0.04,1
1077.08,1075.81,1085.8,1061.08,7280000.0,0.32,0
1075.93,1071.98,1079.44,1065.87,3710000.0,-0.11,1
1088.7,1078.35,1091.63,1077.2,5880000.0,1.19,1
1090.57,1085.35,1098.06,1081.31,14240000.0,0.17,0
1070.87,1089.43,1091.68,1064.74,27070000.0,-1.81,1
1074.97,1077.17,1082.12,1071.27,8750000.0,0.38,1
1091.18,1073.54,1093.04,1072.89,5000000.0,1.51,1
1115.8,1096.65,1117.12,1091.25,10010000.0,2.26,1
1121.02,1117.57,1124.38,1104.39,10750000.0,0.47,0
1096.92,1112.67,1113.94,1093.52,13330000.0,-2.15,1
1105.77,1103.48,1115.78,1094.67,12100000.0,0.81,1
1106.68,1113.04,1115.3,1096.72,8530000.0,0.08,1
1114.65,1105.77,1123.45,1105.32,14960000.0,0.72,1
1144.4,1121.8,1146.15,1118.94,13660000.0,2.67,1
1150.85,1144.47,1153.43,1138.64,10940000.0,0.56,1
1152.53,1150.71,1165.37,1146.56,18400000.0,0.15,1
1158.54,1152.07,1164.33,1151.62,7420000.0,0.52,0
1144.72,1159.68,1163.13,1141.97,5740000.0,-1.19,0
1144.63,1148.44,1153.89,1138.91,9000000.0,-0.01,0
1124.59,1134.85,1139.34,1114.4,15220000.0,-1.75,1
1124.77,1113.04,1135.85,1113.04,12310000.0,0.02,0
1079.4,1123.48,1136.98,1069.05,20190000.0,-4.03,0
1077.29,1066.53,1084.28,1046.31,22620000.0,-0.2,0
1061.33,1060.38,1069.5,1049.05,18480000.0,-1.48,0
1060.31,1073.54,1078.49,1056.93,13540000.0,-0.1,1
1083.35,1071.36,1092.34,1069.55,11210000.0,2.17,0
1079.76,1093.06,1098.78,1065.42,12180000.0,-0.33,1
1081.96,1092.61,1092.61,1078.13,9250000.0,0.2,0
1067.98,1085.8,1090.09,1065.46,8840000.0,-1.29,0
1058.25,1062.65,1066.03,1053.62,10210000.0,-0.91,0
1051.8,1063.1,1069.82,1046.31,9890000.0,-0.61,1
1069.48,1057.95,1071.27,1048.58,11130000.0,1.68,1
1081.94,1076.33,1083.62,1070.37,10600000.0,1.17,0
1080.83,1087.48,1087.48,1073.59,11500000.0,-0.1,0
1078.72,1077.29,1082.39,1064.06,14720000.0,-0.2,0
1061.54,1062.31,1068.98,1049.94,9890000.0,-1.59,1
1097.58,1067.28,1100.28,1060.24,10350000.0,3.4,0
1095.31,1103.05,1104.41,1087.59,9590000.0,-0.21,1
1109.18,1098.55,1114.35,1093.97,11860000.0,1.27,0
1100.51,1109.59,1115.03,1098.58,6250000.0,-0.78,0
1089.39,1094.88,1106.45,1082.44,10250000.0,-1.01,0
1084.44,1068.05,1087.57,1065.44,12460000.0,-0.45,0
1077.65,1089.93,1092.4,1074.91,6750000.0,-0.63,0
1023.95,1046.31,1062.15,1018.35,22930000.0,-4.98,1
1036.75,1035.0,1047.65,1033.26,13450000.0,1.25,1
1071.07,1018.16,1074.61,1018.16,19660000.0,3.31,1
1088.77,1059.68,1089.88,1057.29,19820000.0,1.65,0
1079.58,1089.43,1096.17,1075.84,9400000.0,-0.84,0
1055.64,1068.1,1073.23,1053.28,9970000.0,-2.22,0
1016.6,1034.37,1049.53,1008.63,16600000.000000002,-3.7,0
1014.76,1003.87,1019.53,989.57,19650000.0,-0.18,1
1068.6,1014.99,1074.45,1014.15,18840000.0,5.31,1
1085.91,1089.43,1091.7,1071.27,16600000.000000002,1.62,1
1089.04,1078.56,1094.42,1078.56,11310000.0,0.29,1
1097.99,1083.48,1100.51,1077.63,7700000.0,0.82,0
1072.84,1102.12,1102.12,1062.58,14700000.0,-2.29,1
1090.95,1081.26,1093.02,1079.04,10290000.0,1.69,1
1126.52,1104.3,1133.64,1096.29,19770000.0,3.26,0
1120.03,1109.4,1127.56,1107.13,11080000.0,-0.58,1
1148.96,1116.71,1150.69,1113.76,20820000.0,2.58,1
1152.62,1145.26,1164.26,1145.26,14270000.0,0.32,1
1170.53,1139.36,1173.02,1139.36,12150000.0,1.55,1
1178.33,1172.27,1187.48,1169.78,13130000.0,0.67,1
1190.18,1184.76,1193.72,1174.09,9130000.0,1.01,1
1190.45,1197.47,1197.47,1183.58,8020000.0,0.02,1
1213.33,1198.33,1220.16,1187.98,14590000.0,1.92,0
1195.99,1209.7,1211.86,1193.2,12210000.0,-1.43,1
1205.57,1196.56,1209.79,1190.2,7310000.0,0.8,1
1209.13,1205.39,1214.26,1199.12,7320000.0,0.3,0
1192.04,1203.41,1211.95,1189.61,12140000.0,-1.41,0
1188.86,1174.36,1195.88,1174.36,11310000.0,-0.27,0
1167.89,1177.99,1182.94,1165.24,14300000.0,-1.76,1
1187.32,1162.06,1191.56,1162.06,13990000.0,1.66,0
1184.85,1180.22,1197.72,1172.5,8540000.0,-0.21,0
1162.54,1174.32,1181.4,1159.97,12200000.0,-1.88,0
1158.27,1168.64,1176.86,1155.48,9560000.0,-0.37,0
1154.73,1149.8,1161.97,1144.72,9210000.0,-0.31,1
1198.74,1161.15,1211.08,1158.0,24130000.0,3.81,1
1233.98,1206.14,1241.04,1202.5,23140000.0,2.94,1
1262.88,1248.71,1266.01,1240.14,20040000.0,2.34,0
1252.3,1252.35,1271.91,1245.67,13890000.0,-0.84,0
1223.34,1244.86,1252.12,1209.11,15750000.0,-2.31,1
1259.95,1230.15,1268.73,1229.1,11290000.0,2.99,1
1261.18,1250.96,1283.71,1250.6,17850000.0,0.1,1
1280.01,1275.52,1294.15,1264.69,23640000.0,1.49,0
1266.58,1296.49,1296.49,1260.7,16810000.0,-1.05,0
1262.13,1253.75,1273.5,1251.96,8740000.0,-0.35,0
1222.73,1264.19,1266.46,1214.85,17770000.0,-3.12,0
1198.78,1236.28,1239.23,1194.74,15890000.0,-1.96,0
1189.59,1185.75,1207.0,1177.29,18140000.0,-0.77,0
1143.13,1168.85,1178.9,1138.0,16690000.000000002,-3.91,0
1123.32,1132.55,1146.9,1115.76,18010000.0,-1.73,0
1111.81,1122.41,1127.99,1099.39,15360000.0,-1.02,0
1089.16,1101.91,1105.25,1075.81,18910000.0,-2.04,1
1101.51,1101.23,1124.84,1096.4,17820000.0,1.13,1
1101.78,1105.07,1126.2,1096.99,12400000.0,0.02,1
1148.06,1105.36,1152.94,1103.96,15280000.0,4.2,1
1152.23,1152.82,1166.6,1138.57,15950000.0,0.36,0
1125.68,1127.56,1140.5,1119.41,13570000.0,-2.3,1
1191.32,1140.5,1200.37,1135.73,20120000.0,5.83,0
1183.35,1194.52,1204.52,1177.04,14080000.0,-0.67,1
1187.41,1183.39,1197.47,1179.17,12490000.0,0.34,0
1185.66,1196.1,1205.95,1180.9,11740000.0,-0.15,0
1174.36,1191.29,1196.06,1156.61,16510000.000000002,-0.95,0
1168.91,1177.06,1182.55,1153.03,15250000.0,-0.46,1
1209.63,1187.03,1213.81,1177.58,12790000.0,3.48,0
1195.04,1199.01,1215.99,1187.34,65180000.00000001,-1.21,1
1195.42,1195.79,1205.27,1187.57,9020000.0,0.03,1
1236.64,1195.65,1240.34,1195.65,20420000.0,3.45,1
1261.7,1245.58,1278.88,1244.67,22100000.0,2.03,0
1256.27,1261.92,1277.36,1249.12,10240000.0,-0.43,1
1258.63,1257.34,1266.96,1249.24,11410000.0,0.19,0
1236.53,1258.63,1262.38,1233.01,11520000.0,-1.76,1
1270.44,1230.15,1272.36,1230.15,15950000.0,2.74,0
1232.08,1258.25,1266.42,1226.29,16700000.0,-3.02,0
1208.77,1202.91,1213.26,1187.62,16260000.000000002,-1.89,0
1192.97,1202.94,1212.83,1186.32,13580000.0,-1.31,0
1178.54,1188.18,1197.15,1173.14,10330000.0,-1.21,0
1162.06,1190.66,1207.02,1159.34,15790000.0,-1.4,1
1175.68,1162.06,1191.5,1160.29,22570000.0,1.17,0
1154.37,1182.49,1187.98,1144.4,11140000.0,-1.81,1
1173.0,1162.06,1177.22,1147.67,10820000.0,1.61,0
1137.37,1161.2,1161.29,1135.28,9800000.0,-3.04,0
1118.91,1141.66,1146.17,1109.86,17950000.0,-1.62,1
1134.85,1125.75,1139.82,1120.3,13140000.0,1.42,0
1131.49,1155.23,1155.23,1126.45,14280000.0,-0.3,1
1147.4,1126.7,1150.23,1126.7,12530000.0,1.41,1
1171.21,1138.09,1178.85,1135.28,17730000.0,2.08,1
1178.24,1171.14,1187.43,1164.78,21330000.0,0.6,0
1093.38,1168.82,1176.59,1073.54,75680000.0,-7.2,1
1095.65,1079.88,1108.5,1074.04,38630000.0,0.21,1
1104.52,1099.87,1118.89,1097.19,16290000.0,0.81,0
1094.81,1098.55,1108.47,1083.98,22100000.0,-0.88,0
1084.03,1101.19,1104.52,1078.08,21510000.0,-0.98,1
1085.53,1097.6,1097.6,1081.51,17550000.0,0.14,1
1100.28,1078.76,1102.5,1075.81,12780000.0,1.36,0
1098.71,1091.25,1107.45,1091.25,9950000.0,-0.14,0
1079.24,1101.82,1104.86,1077.17,13130000.0,-1.77,1
1088.14,1083.98,1104.84,1078.97,15660000.0,0.82,1
1090.25,1096.24,1096.24,1081.76,8860000.0,0.19,1
1099.53,1098.96,1100.78,1085.94,13990000.0,0.85,1
1106.27,1089.57,1110.77,1089.57,15170000.0,0.61,1
1136.19,1152.98,1154.12,1128.58,22080000.0,2.7,0
1128.6,1132.1,1134.82,1119.98,15250000.0,-0.67,1
1136.23,1134.82,1142.22,1132.55,10130000.0,0.68,0
1098.69,1120.05,1120.05,1090.79,21330000.0,-3.3,1
1099.19,1099.01,1109.36,1094.58,10430000.0,0.05,0
1098.15,1098.49,1101.69,1090.34,7990000.0,-0.09,1
1115.35,1105.77,1120.28,1098.96,11530000.0,1.57,1
1139.11,1123.34,1142.59,1118.48,13970000.0,2.13,1
1168.8,1143.52,1174.66,1138.27,14490000.0,2.61,1
1173.25,1167.73,1183.76,1162.76,12850000.0,0.38,1
1183.1,1180.22,1184.76,1165.44,13150000.0,0.84,0
1167.46,1184.76,1188.27,1150.71,13350000.0,-1.32,0
1150.26,1169.32,1170.59,1147.06,12870000.0,-1.47,1
1165.31,1148.9,1172.75,1148.9,9380000.0,1.31,1
1172.27,1169.73,1175.63,1160.72,9900000.0,0.6,1
1176.18,1181.62,1184.71,1171.23,7570000.0,0.33,1
1195.2,1175.81,1198.99,1172.14,11680000.0,1.62,1
1203.5,1201.19,1206.23,1192.61,6100000.0,0.69,1
1209.79,1209.72,1215.12,1205.43,6090000.0,0.52,0
1208.04,1207.45,1211.54,1198.46,6840000.0,-0.14,0
1186.5,1202.91,1208.22,1182.46,8730000.0,-1.78,0
1183.21,1187.93,1194.42,1173.86,8740000.0,-0.28,1
1201.46,1177.49,1204.37,1176.29,8930000.0,1.54,0
1198.26,1198.42,1211.99,1196.26,9570000.0,-0.27,0
1194.77,1202.44,1208.77,1190.48,7270000.0,-0.29,0
1188.39,1195.2,1202.91,1183.39,9910000.0,-0.53,0
1179.15,1173.41,1205.18,1170.25,18310000.0,-0.78,1
1197.44,1186.57,1200.76,1169.59,21360000.0,1.55,0
1162.24,1172.34,1182.46,1157.84,18380000.0,-2.94,0
1148.67,1162.24,1169.03,1146.49,12000000.0,-1.17,1
1166.51,1148.9,1171.82,1148.9,10460000.0,1.55,1
1178.79,1167.96,1182.94,1167.51,10060000.0,1.05,0
1171.93,1168.87,1177.9,1166.6,6910000.0,-0.58,1
1173.59,1174.88,1179.31,1167.05,6510000.0,0.14,0
1166.28,1184.76,1184.76,1163.88,7670000.0,-0.62,1
1179.33,1166.85,1185.66,1166.85,6860000.0,1.12,1
1189.18,1188.39,1193.7,1180.67,8199999.999999999,0.84,0
1174.93,1168.87,1184.76,1167.85,8010000.0,-1.2,0
1163.29,1172.5,1181.83,1160.58,9570000.0,-0.99,0
1134.46,1154.68,1158.88,1130.74,18660000.0,-2.48,1
1135.94,1134.46,1145.13,1126.36,7000000.0,0.13,1
1136.12,1145.01,1151.94,1132.42,7760000.0,0.02,1
1139.25,1133.35,1149.8,1132.55,8500000.0,0.28,0
1128.51,1128.47,1136.19,1122.16,9510000.0,-0.94,0
1107.36,1128.01,1132.99,1105.82,8790000.0,-1.87,0
1079.15,1086.73,1097.51,1078.15,11520000.0,-2.55,1
1087.73,1086.71,1101.23,1071.32,14910000.0,0.8,0
1058.77,1071.43,1079.44,1056.34,15690000.0,-2.66,0
1055.52,1071.27,1074.68,1049.94,13540000.0,-0.31,1
1079.33,1049.03,1090.34,1049.03,17180000.0,2.26,0
